job_title,experience_level,industry,city,salary_median_gbp
2,1,5,7,5252
9,2,5,9,14475
1,0,11,1,2845
4,0,2,5,4293
5,1,0,3,2500
9,1,2,8,5725
4,2,10,1,13783
0,1,5,10,7055
8,0,4,1,3908
7,2,8,10,7520
6,1,2,2,4354
3,0,10,8,11524
1,0,11,4,3205
0,0,4,2,3061
11,2,7,10,5653
3,2,7,11,9299
7,1,2,6,5022
8,0,1,11,3623
3,1,11,10,5891
3,2,2,6,11739
7,1,3,6,11392
0,2,8,11,6808
11,1,11,8,3295
5,0,6,1,7437
9,1,8,5,4347
8,2,8,11,7499
2,0,4,11,2500
5,2,3,5,15479
8,1,0,8,3201
11,0,2,8,3503
11,0,1,5,2688
4,0,9,6,2612
2,0,10,7,3175
7,2,6,11,19923
1,2,7,9,6901
0,0,5,11,6116
10,0,2,8,4006
11,0,5,11,5394
7,1,5,7,7434
4,2,2,0,9103
9,0,11,1,2520
9,1,6,10,10533
10,1,6,5,11842
5,2,8,0,5700
7,1,11,3,4425
11,2,8,6,5987
6,1,6,4,6092
3,0,0,11,3010
5,1,8,3,4992
0,0,2,4,3373
8,0,8,10,2948
9,0,5,3,8196
2,2,2,8,4425
9,2,0,2,4231
7,2,3,3,13541
11,2,2,4,6861
9,0,3,11,6917
5,0,7,5,2663
10,1,0,7,3911
8,2,7,6,6981
7,2,6,9,18658
7,1,0,10,2585
7,2,0,0,4781
5,2,7,8,6144
4,0,11,8,3031
9,0,7,9,3384
0,2,4,4,7913
4,1,7,3,4829
5,1,7,3,4070
7,0,11,11,2500
3,1,9,0,5025
9,1,3,3,10753
10,1,6,6,12407
6,1,5,9,5945
7,1,10,10,11330
2,1,7,8,2500
1,1,1,3,4498
6,2,4,4,5399
3,1,11,11,5327
3,1,8,10,6757
0,2,11,9,5933
8,0,2,4,3491
8,0,10,2,6809
5,0,3,0,7409
7,2,8,9,6939
4,2,5,9,13583
6,2,7,1,4570
7,2,11,8,4997
8,1,8,6,4813
8,1,7,5,4629
5,0,2,1,3571
3,1,6,0,17879
0,1,9,10,3296
9,0,11,5,2703
0,2,2,1,7836
3,2,8,3,11343
0,2,1,11,6131
10,0,5,4,9213
4,0,10,11,5283
8,0,5,2,4655
7,1,1,10,5288
6,0,10,4,4906
3,0,2,5,6085
5,1,1,0,3840
8,1,5,10,9676
5,2,7,2,7703
11,1,11,4,3357
9,2,3,7,16129
10,1,9,5,4278
0,1,4,5,4328
8,0,6,1,7800
8,1,11,8,3431
4,1,4,4,5221
0,2,11,1,5288
5,1,2,0,4342
1,1,1,2,4622
4,1,0,11,3088
7,1,6,4,8625
1,0,6,1,9390
8,1,9,10,3775
8,0,10,4,5891
2,0,3,4,3832
10,2,11,9,9705
7,2,3,2,11833
5,2,2,9,7181
11,2,11,9,5786
10,2,7,0,9263
11,0,11,1,2611
5,0,9,0,2666
7,2,2,10,8426
1,2,2,0,9153
5,1,11,3,3448
4,2,2,9,7216
1,0,11,4,2976
4,2,7,11,5436
10,1,9,3,4944
3,1,3,11,15824
3,2,9,9,8705
11,2,3,8,13042
1,1,1,4,5102
11,0,9,9,2500
4,1,7,5,4381
1,1,7,1,4433
7,0,11,5,3085
10,2,1,8,8509
7,2,11,4,6019
3,2,2,2,14844
1,1,4,11,5062
6,1,5,1,6068
11,2,8,3,6401
9,0,4,8,3723
0,2,0,6,3821
4,2,6,3,19773
8,1,7,2,3635
8,0,10,4,6233
0,1,4,1,5019
3,1,1,5,5576
4,1,4,7,4173
8,0,11,11,2531
1,2,10,3,12602
6,1,3,8,5529
2,1,2,0,3092
6,2,10,9,10440
0,2,5,4,15728
3,1,0,7,2848
7,0,10,2,5495
0,2,9,0,6696
3,1,6,8,16313
11,1,3,7,9180
5,0,6,8,9130
9,1,4,6,4844
8,1,10,3,7877
2,2,10,1,9857
11,2,4,10,7405
2,2,2,7,4428
9,2,5,9,12429
9,1,6,11,9389
3,1,6,5,17398
8,0,1,0,3306
7,1,1,9,4645
9,2,11,5,6464
5,2,10,0,14739
8,2,0,5,4324
5,1,2,3,4016
3,1,5,2,12360
0,1,2,0,5601
0,0,7,9,2674
7,2,6,7,17922
6,0,3,1,2500
11,1,9,4,2983
1,1,2,8,5284
8,1,9,11,3717
0,0,4,1,2743
9,2,4,8,7655
5,0,4,4,3031
1,0,6,6,7956
4,2,0,2,4033
7,0,8,3,3149
7,1,5,5,8092
1,2,4,7,9477
9,1,4,9,4438
6,2,7,8,3639
10,1,0,8,4192
8,2,4,0,7984
3,2,3,5,21569
4,1,2,11,5677
8,0,5,7,5892
1,1,3,11,11131
5,1,8,5,4827
7,2,2,1,7424
10,1,4,10,6122
0,0,11,7,3080
0,1,1,10,3730
11,0,10,8,4406
5,2,4,0,8319
5,1,5,10,9049
1,0,6,4,7738
3,1,8,6,7059
10,1,10,7,12095
8,2,7,2,5458
10,1,0,3,3643
4,0,7,6,2905
10,0,9,7,3339
5,2,6,4,17876
5,1,1,11,4135
3,1,10,2,10949
5,1,0,1,2500
6,1,6,2,6945
6,1,6,4,6829
1,1,7,5,3909
1,0,9,11,2512
0,0,7,6,2994
3,1,7,3,6050
2,1,4,4,2728
9,1,7,6,3574
7,0,3,2,7349
0,1,9,7,2888
3,0,5,9,9814
8,0,4,5,4014
2,0,6,9,4409
7,2,2,0,8330
7,1,0,10,2707
0,1,1,1,3950
4,1,0,3,3091
0,2,4,8,7952
8,1,5,5,7741
4,2,11,8,7177
3,1,6,6,16534
7,0,1,3,3656
3,0,3,11,10973
0,0,5,0,5340
3,1,8,7,7167
11,1,2,0,4486
5,2,8,4,7549
9,0,11,8,2817
11,0,4,6,3288
7,1,1,9,4988
3,2,4,3,9256
9,0,8,0,2961
10,0,7,6,4065
5,0,10,2,7742
10,2,6,4,20561
3,0,4,3,4978
0,1,3,11,8325
8,1,5,3,9372
2,2,0,10,2513
0,1,10,0,8965
3,1,6,8,14946
5,2,5,0,16903
6,0,10,4,4141
0,1,4,4,3713
7,2,1,7,6024
7,0,6,5,9254
4,0,2,7,3459
0,2,6,4,15136
8,1,9,8,4045
6,2,10,4,9898
11,0,3,9,6181
5,2,5,0,15088
1,0,3,5,6980
2,2,9,3,3900
9,2,10,9,15992
8,0,10,3,5858
9,2,2,11,10032
4,0,10,1,6687
9,2,8,10,8301
0,0,3,11,6879
4,1,3,11,9550
3,1,7,5,5440
0,2,11,11,6693
7,2,3,6,15028
7,2,8,8,6898
5,1,5,11,10620
8,2,10,1,12481
0,1,10,7,8453
0,0,10,9,6209
3,2,11,1,9050
0,0,11,3,3095
3,1,9,0,4993
4,2,3,2,14321
8,0,6,0,8303
4,0,7,6,3114
6,0,8,10,2500
3,0,3,9,10233
6,2,4,10,5504
9,2,11,1,6265
11,2,3,5,13991
4,0,11,11,3200
3,1,4,1,8061
10,0,2,1,6709
0,0,8,5,3058
6,0,6,5,5717
5,2,1,2,7301
11,2,9,2,4988
7,0,2,11,4439
8,2,11,3,5469
10,2,7,0,7875
11,2,7,9,5903
8,2,11,3,6794
7,2,3,10,14927
11,0,10,10,3930
0,1,5,0,8745
9,2,8,10,7253
3,2,5,4,23920
7,0,4,4,3380
9,2,2,3,8967
1,0,4,6,3435
6,0,3,10,4536
0,1,5,3,7954
0,0,3,3,5482
0,1,4,4,5484
5,2,7,7,7412
7,2,6,9,19885
10,1,2,6,6361
3,2,8,10,10088
10,1,0,2,3171
4,1,10,10,9493
7,1,11,3,3918
1,2,9,2,4769
4,0,9,11,2995
11,2,8,8,5685
3,2,3,6,22809
2,2,8,11,4440
10,2,3,7,20557
7,1,6,6,9794
2,1,10,5,5599
9,1,7,6,4383
6,2,2,3,5088
1,0,11,8,3780
10,1,7,3,5712
3,1,1,7,4908
9,2,0,7,3977
1,2,10,4,20828
0,2,1,8,6841
2,2,11,10,3787
1,2,5,6,15014
3,2,3,7,25053
5,2,8,0,7145
3,2,11,3,11408
6,2,7,1,4487
6,1,6,5,8993
8,1,8,11,3434
10,0,1,9,4751
8,2,9,10,6346
9,2,11,4,6943
3,0,9,9,3428
1,2,2,5,8736
4,1,6,1,12371
10,1,11,5,5890
11,1,1,0,3510
3,1,4,11,6812
10,0,6,6,12930
9,1,4,11,5581
0,1,8,9,4415
6,2,3,0,10417
6,1,6,10,9048
7,2,1,8,5445
9,2,1,9,6184
6,2,5,0,10048
4,2,11,4,7476
2,0,3,9,3078
3,0,10,9,8062
7,0,8,6,2671
11,2,6,9,16743
3,1,5,8,12216
7,0,4,10,3101
6,2,5,6,9900
11,2,5,5,12660
0,0,5,3,5987
2,2,6,10,11881
2,0,3,7,3829
6,2,10,0,10779
11,2,4,3,6218
7,2,2,11,9511
8,2,11,0,6712
2,2,9,1,3279
4,1,1,1,3936
9,2,5,10,14875
9,1,10,5,9038
7,0,7,7,2702
10,2,0,9,5951
10,1,11,7,6324
9,1,10,10,8865
3,0,4,1,4320
9,1,10,5,9161
3,1,9,2,5571
4,1,10,9,9318
9,0,11,8,3037
7,0,7,9,2819
2,0,10,11,3768
8,1,0,4,2867
10,2,9,7,8652
5,2,4,3,7922
7,2,3,11,14651
11,1,7,8,3319
1,2,5,8,13880
6,1,4,2,2664
0,0,5,2,6542
7,2,10,3,15084
10,1,11,9,5807
4,2,10,10,13085
8,2,1,2,7070
1,1,2,8,6124
10,0,9,8,3091
6,0,1,3,2705
2,2,10,7,7212
9,1,1,3,4751
4,0,7,0,3415
1,0,10,4,6145
4,2,10,8,12641
3,0,9,0,3470
8,1,6,4,11908
1,1,11,5,3947
11,2,9,7,4314
4,1,8,5,4793
10,1,10,6,11631
2,1,1,3,2500
8,0,11,0,2908
1,2,11,7,5857
2,2,4,8,4288
5,1,10,0,8749
4,2,1,8,5835
9,1,9,10,2890
10,1,9,9,4680
11,2,4,8,5584
6,1,7,5,2855
11,0,2,0,2719
6,1,8,6,2685
2,2,2,9,6198
7,0,4,7,3595
5,0,3,8,7012
10,1,5,8,11127
10,0,11,5,4141
5,2,8,9,7796
3,2,5,8,22565
2,1,2,7,3246
5,0,10,11,6465
11,1,4,8,4041
8,0,1,4,3047
11,1,3,6,9505
7,0,6,8,9274
6,2,1,8,5323
3,0,5,5,9387
0,0,6,8,7063
8,2,9,0,6514
3,2,8,1,9819
3,2,5,5,21543
9,0,10,7,6933
6,2,10,2,9803
2,0,10,6,3102
2,2,9,11,3471
5,0,5,5,6109
11,1,1,10,3206
7,0,4,11,3378
3,1,8,2,6248
2,2,6,3,10748
2,2,10,0,9532
2,0,5,2,3475
7,0,6,9,7724
7,1,7,7,3881
6,2,9,6,4674
4,1,11,9,4222
10,2,6,3,27788
10,2,0,5,4970
8,1,11,5,4256
6,1,3,11,6615
1,2,8,2,6415
0,2,4,2,7519
11,1,1,3,3143
0,2,4,8,7708
1,1,4,3,5030
8,1,2,0,5163
5,1,6,1,10234
5,1,5,11,11256
10,2,7,8,9558
2,0,3,11,4977
10,2,9,8,6510
3,0,6,10,10142
2,1,10,11,3910
1,1,4,8,4941
7,2,1,8,7393
7,2,1,4,7209
11,2,9,10,5447
10,2,11,4,9806
7,2,0,7,5159
6,2,8,8,5860
5,1,2,2,5348
8,2,4,4,7575
4,0,1,0,3317
8,2,4,1,6466
8,1,10,3,9133
10,1,0,4,3243
9,1,8,8,5075
9,2,10,6,17413
10,0,1,10,4340
1,0,6,8,7726
2,2,7,0,3531
3,2,10,10,26700
9,1,0,5,2727
10,0,4,9,4990
11,0,2,9,3302
8,2,0,11,4230
9,0,7,6,2500
11,1,10,9,6704
0,0,2,8,3831
0,2,7,0,5988
8,1,11,2,4406
10,2,11,11,7821
7,0,5,10,6931
10,0,11,11,4619
3,0,5,4,9929
9,0,6,8,7916
6,2,6,10,13862
1,1,6,3,11211
1,0,8,1,3815
0,2,4,3,7536
7,1,4,6,4715
3,0,7,2,3494
8,1,3,5,8095
6,1,2,1,3811
8,1,7,6,4462
2,2,0,0,3010
8,0,7,4,2877
3,2,11,10,11595
2,2,9,6,3316
6,1,8,5,2908
5,2,1,1,6806
7,1,1,3,3780
3,2,1,5,11271
7,1,7,9,4619
1,1,0,0,2641
0,1,10,7,8510
7,2,4,8,7649
9,1,0,6,2841
1,0,1,4,2791
3,1,5,4,11597
7,2,2,0,9992
4,0,6,4,9642
10,0,2,1,4692
8,2,1,11,7331
2,0,10,0,3718
4,0,2,4,3807
1,1,3,10,9190
5,0,5,6,6312
11,0,5,9,4154
0,2,9,11,5088
6,2,2,3,6292
5,0,5,11,5721
0,2,9,1,5322
3,1,9,10,5214
6,2,9,1,3599
10,2,7,11,8306
5,1,4,10,6007
2,1,6,4,6761
3,1,5,7,14418
1,0,11,8,2500
4,2,11,6,6799
9,2,10,10,15437
9,2,9,7,5590
2,2,8,6,4192
1,0,3,10,6272
5,2,10,6,17713
11,1,6,11,9520
10,1,5,1,10704
10,0,5,1,9068
5,2,2,4,9468
6,1,10,3,5441
11,0,7,4,2500
8,0,2,6,3581
10,0,5,2,7514
10,0,1,5,4303
7,1,6,11,11325
5,0,5,7,8278
1,0,7,5,3088
9,1,0,9,2607
1,0,6,2,8564
10,2,5,5,19019
2,1,3,9,6551
9,1,1,0,3945
1,0,8,7,2816
10,0,9,11,3623
2,2,1,9,4130
5,0,5,9,6911
9,0,2,7,3961
7,2,11,1,7094
2,0,6,1,4661
9,0,7,10,2625
1,0,5,10,8182
1,1,5,4,9216
9,2,8,3,7972
3,1,9,4,5115
1,2,5,1,13251
1,2,0,2,5057
6,1,6,8,8692
3,2,5,5,22807
11,2,7,11,5913
3,2,7,9,6685
11,2,0,9,3413
10,2,10,1,18446
8,2,10,4,12686
1,2,6,4,18788
10,1,9,1,5194
0,1,3,6,9837
0,0,11,7,2532
10,1,1,0,7143
6,2,4,6,5932
6,1,6,4,7822
4,1,3,10,9241
5,2,6,8,19295
3,2,8,6,8202
2,1,5,2,5833
11,1,8,2,4264
11,2,5,11,12764
4,2,4,9,7741
8,0,10,4,6008
0,0,8,3,2507
10,2,2,5,13003
3,0,5,7,9554
7,1,9,10,3982
4,2,11,3,4985
3,2,1,0,9533
0,2,3,11,13296
6,2,8,9,5677
9,2,5,8,12987
0,0,5,8,5053
0,2,5,2,10674
4,2,11,4,4985
7,1,2,11,5066
0,2,9,5,5052
2,0,6,10,4083
6,2,4,1,4674
3,2,6,0,27161
3,2,10,4,17262
9,1,3,2,9886
11,1,3,11,8498
3,0,7,6,4691
2,2,0,6,2531
1,2,0,3,3212
8,2,5,1,12744
5,1,3,2,10899
7,1,1,5,3739
0,1,10,3,8540
1,0,2,6,3355
4,1,4,8,4252
6,2,10,0,11746
0,2,10,9,13380
6,1,1,6,3613
6,2,2,11,6223
4,2,4,1,8002
0,2,0,0,4513
0,0,9,0,2741
7,1,6,1,10513
7,1,9,1,3150
8,2,11,3,5271
7,0,10,11,6737
10,2,7,6,7727
1,0,11,0,3253
9,1,5,11,8455
7,0,11,8,3204
1,2,0,1,3994
2,1,6,1,6633
11,1,4,8,3862
5,0,9,1,2524
6,1,6,2,8041
3,2,2,11,10640
5,1,0,10,2753
7,0,5,3,6587
7,2,3,4,18156
5,2,2,5,8731
3,1,10,8,13116
6,2,8,1,4821
8,2,4,11,6935
9,0,11,7,2730
1,0,1,2,2500
7,1,11,6,3280
4,1,8,4,4698
4,1,7,0,4662
11,2,11,1,5780
7,1,7,11,5187
1,1,1,10,4566
4,1,7,8,4692
0,0,2,11,2500
8,1,5,4,9597
3,2,3,10,24882
8,1,0,5,2500
7,1,3,1,11227
3,0,10,6,10877
7,0,1,5,2857
4,1,9,9,3771
5,2,7,9,5745
8,2,11,4,6552
11,2,2,6,6878
10,2,5,9,22020
10,2,10,10,16972
8,0,11,9,2894
1,1,6,1,10598
9,0,10,8,6918
7,1,7,7,4837
5,1,3,8,9387
10,2,11,7,8060
9,0,3,8,6411
6,1,10,0,6551
9,2,0,9,3513
8,2,1,4,8094
6,2,2,7,5024
3,0,0,10,2845
1,0,3,9,7412
2,2,8,8,3967
9,0,6,9,8841
4,2,8,1,8416
5,1,7,7,3487
11,2,3,3,14433
7,0,8,6,3573
5,1,3,7,11296
7,2,5,0,13993
1,2,10,5,14524
7,2,5,11,15117
10,0,1,10,3782
4,1,2,11,5046
4,0,2,10,4216
1,0,4,6,2941
0,2,4,9,7071
0,2,4,5,8711
7,0,8,4,2889
2,1,5,7,5351
9,1,6,6,11123
0,2,1,1,5628
7,0,9,11,2500
3,1,0,4,4133
0,2,9,2,4654
0,2,4,8,8211
1,0,6,2,7573
10,1,2,6,8956
10,1,11,3,5400
9,1,10,0,7769
0,2,8,4,6655
0,1,1,1,3849
6,1,6,6,6784
10,1,10,10,15766
4,0,9,11,2551
8,1,9,8,4312
9,1,10,1,9637
4,1,9,5,3592
9,0,5,4,5510
11,2,0,8,3634
8,0,1,5,3374
7,2,0,1,3632
1,1,11,5,4149
9,2,5,10,11716
9,0,10,11,5223
9,2,1,5,6535
2,0,3,1,4484
4,2,6,3,20048
11,0,2,1,2713
3,1,1,3,5060
5,1,11,1,3877
1,0,9,1,2817
0,2,3,0,12489
2,2,0,9,2757
3,0,1,5,4712
9,1,3,0,11965
10,2,4,10,8971
4,1,6,5,11410
0,0,9,4,2500
3,0,10,11,10800
3,0,2,2,5714
2,1,0,6,2500
4,1,2,3,5349
5,0,6,4,9352
8,2,10,4,13468
6,0,6,8,6427
2,1,5,11,4860
6,2,1,4,3985
6,0,10,6,4449
3,0,11,3,4255
9,0,2,9,4004
10,0,3,6,8755
7,0,4,9,4190
1,1,0,9,2925
6,2,6,11,13663
5,0,9,6,3028
2,0,6,2,4916
1,2,10,5,12772
3,2,5,4,23925
7,0,8,2,3086
10,0,8,2,4412
11,2,6,3,12658
8,0,9,2,2500
3,1,7,2,5551
0,2,10,1,14758
3,2,1,3,10499
11,1,11,1,4062
8,1,0,4,3256
7,1,11,11,3984
10,0,5,10,6864
9,1,1,5,4504
1,0,4,7,3604
0,0,3,8,7171
4,2,10,9,16722
8,1,4,6,4225
0,1,9,1,2795
5,0,1,6,3574
8,2,3,9,12496
3,0,8,5,3959
4,0,1,1,2530
10,1,0,1,3371
6,1,11,2,2938
0,1,1,7,3699
5,1,10,2,9394
2,1,10,7,5019
6,2,7,9,5682
1,1,1,0,4039
6,1,5,3,7217
8,0,8,5,3228
11,0,10,8,4774
9,0,2,4,3674
11,2,8,8,6322
3,0,5,3,8399
9,1,4,6,4802
8,1,8,3,5595
7,2,0,1,5083
6,1,9,0,2500
0,1,6,0,11024
1,1,4,5,4504
7,1,0,9,2885
2,0,10,0,3618
4,0,5,8,6537
11,2,1,2,6462
4,2,6,6,17586
4,2,3,8,13947
1,2,11,10,7175
11,1,6,8,7386
9,2,4,5,7874
11,0,4,3,3457
7,2,10,8,13451
8,1,3,4,6969
3,0,6,2,11712
3,1,4,8,6790
9,2,1,9,8076
11,0,10,5,5688
2,2,10,11,8364
2,2,3,2,8017
5,1,5,3,8993
4,0,5,5,6575
7,1,9,6,3746
0,2,0,0,4446
7,1,0,7,2704
7,1,8,1,4769
11,0,4,1,3273
3,2,7,8,9686
6,1,11,11,3034
9,1,8,8,4529
0,1,4,2,5240
7,1,7,2,4283
1,0,11,4,2655
9,2,7,4,6806
6,2,4,7,4749
5,2,8,0,7808
8,2,10,0,16288
5,2,6,8,11123
6,2,3,5,11915
5,2,8,2,6649
7,2,2,4,8324
5,1,1,10,4779
1,0,2,7,3681
1,0,2,4,2928
5,1,3,1,9842
11,1,11,6,2661
2,1,4,4,3252
3,0,9,2,3347
0,0,11,6,2500
2,0,5,8,3515
8,1,4,2,5886
8,2,0,2,4510
9,0,4,6,3434
9,1,10,2,10721
11,0,2,8,3642
6,2,3,8,12275
7,0,10,8,4934
11,2,5,7,11627
3,2,6,6,32221
7,0,2,0,3195
2,2,11,5,3734
10,2,7,0,8752
9,2,5,1,12635
5,2,7,11,5196
7,2,6,8,16835
10,0,0,9,2755
7,2,10,4,13843
0,0,8,9,2500
4,2,9,2,4996
10,2,6,0,22343
3,1,7,4,5749
2,2,3,5,9347
11,1,10,4,6897
6,0,3,3,5037
11,2,7,8,5900
0,0,2,4,3013
0,1,9,5,3296
9,0,4,10,3983
1,1,10,10,8692
4,1,8,7,3887
9,1,8,4,4298
6,2,4,7,5018
9,2,7,10,5901
5,1,2,2,6361
8,2,11,1,5666
4,1,9,6,3634
3,1,7,2,5555
4,2,8,11,6425
9,1,9,9,4613
10,1,10,6,13631
7,1,9,0,4491
4,0,6,8,7587
1,1,10,1,9190
1,0,10,10,7207
8,2,2,1,8558
7,1,7,3,4386
3,2,5,11,18127
10,1,1,2,6094
11,2,8,4,5505
7,2,10,1,15255
9,1,6,1,12340
11,1,1,9,3505
10,1,10,1,11369
0,0,11,1,2500
5,0,8,0,3277
7,1,1,4,5279
10,0,9,4,3369
9,2,0,0,4372
3,0,10,1,6029
9,1,1,2,4339
7,1,5,9,11126
0,1,9,11,3078
0,0,5,1,6034
6,0,10,9,3763
7,0,1,6,2853
0,0,6,7,9814
2,1,8,8,2923
8,0,3,6,6608
0,2,6,0,15633
2,2,2,8,5106
2,1,5,1,4907
5,1,10,11,8639
10,2,0,10,5692
8,2,6,0,16505
10,2,1,1,9157
1,2,9,8,5850
6,0,2,3,2533
10,0,8,5,3910
7,0,4,6,3311
1,1,4,6,4235
4,0,1,6,3712
3,0,11,1,4159
10,2,9,5,8626
3,2,5,9,22721
7,1,7,3,3841
10,2,0,10,4849
3,1,1,7,6868
8,0,6,9,7442
9,2,6,3,19240
6,1,3,5,7400
5,0,4,7,3588
3,1,5,7,11320
0,1,4,5,4250
3,1,1,0,7369
11,0,1,2,3373
6,2,1,5,5568
2,2,7,9,2500
7,0,10,4,7063
3,1,11,3,5048
8,2,4,7,7489
4,1,4,0,5954
2,1,11,11,2611
11,2,7,4,4214
0,1,8,3,4306
7,2,4,5,5989
5,2,3,9,21999
0,2,4,8,5989
8,2,9,5,5672
0,2,1,11,7257
3,0,10,3,9972
9,0,1,5,2843
1,0,8,4,3027
9,2,2,3,6956
6,1,9,7,2500
7,0,8,8,3128
4,1,0,8,2500
4,1,11,11,3551
11,0,11,9,2500
5,1,6,0,8630
1,2,3,4,12746
10,2,3,4,20790
11,1,6,10,9343
1,2,0,9,3120
7,1,8,3,4067
1,1,11,4,4460
9,2,10,1,16410
5,0,10,11,6398
2,2,1,3,3183
9,0,8,4,3183
8,1,4,9,5522
9,2,4,3,8014
11,2,2,9,8216
3,1,1,4,6925
2,2,9,8,3861
11,0,7,6,2500
1,0,3,0,5641
4,0,4,11,3300
2,1,2,5,3463
3,1,11,8,7098
10,2,2,4,12028
2,2,8,10,3907
11,2,10,2,12583
11,1,7,1,3463
4,2,11,5,5796
7,2,2,3,8410
4,0,7,5,2788
0,0,3,7,6548
2,2,1,11,4124
7,0,7,1,3515
6,1,9,4,2535
4,2,0,11,4998
9,1,10,8,9778
10,1,0,7,3916
10,0,2,2,5183
4,2,11,9,5783
8,2,2,8,7052
7,2,6,2,20541
3,1,8,7,7447
0,1,2,0,4164
7,0,2,11,3043
9,2,10,10,14807
5,2,1,2,6230
7,2,8,3,4783
5,1,5,11,10137
6,1,11,9,3274
8,1,5,6,8718
1,1,7,8,3787
8,1,3,4,9081
8,2,3,8,16765
8,1,1,11,4341
1,0,2,10,3533
10,1,8,6,6815
8,2,11,1,6078
8,2,8,10,6798
2,1,9,10,2500
9,2,5,1,14725
0,2,6,2,14659
2,1,1,11,2863
8,1,10,1,8745
9,1,6,5,13249
1,1,6,10,11374
10,1,0,11,3375
3,2,7,3,8250
4,0,7,3,2500
7,0,9,6,2500
10,1,2,1,7073
9,2,1,7,5573
8,2,9,9,4812
3,0,6,2,13424
10,1,0,6,3986
11,2,10,11,11819
0,0,1,4,2780
0,1,1,10,3622
4,1,6,1,10262
0,1,7,6,3478
4,2,10,10,16533
11,1,4,2,4462
3,0,2,1,5636
8,0,3,6,6602
1,1,6,6,10896
8,2,11,6,6972
3,1,9,4,5328
5,0,6,4,8698
4,1,11,7,4274
10,0,7,7,3958
7,1,4,2,5813
5,2,9,4,5684
11,1,4,2,4370
2,1,6,9,6630
1,1,4,5,3673
2,1,1,7,2963
3,0,0,7,2871
5,1,0,9,2887
1,2,11,7,7807
4,2,10,9,13508
1,1,7,0,4548
3,1,7,3,4713
2,2,1,6,4277
9,1,3,11,10200
7,2,5,7,15889
4,2,9,0,5859
1,1,10,3,10137
10,1,11,0,6377
4,0,9,8,2790
0,1,7,7,3375
10,0,10,6,9384
10,1,0,0,2510
1,1,3,8,9406
10,1,11,2,5317
9,1,2,2,4516
10,2,3,5,23458
3,2,4,3,12161
10,1,9,9,3400
9,2,11,10,7775
6,2,1,10,4490
1,1,8,0,5406
4,2,1,11,6575
6,2,10,1,9639
6,2,7,11,5227
2,2,3,3,10513
7,1,5,7,6993
6,2,11,10,3845
0,1,5,0,9639
7,0,7,11,2881
7,2,8,10,6807
3,0,5,3,9028
0,2,9,9,5944
7,2,9,8,6423
7,0,10,3,7103
8,2,4,7,8291
10,1,1,9,6222
6,2,11,6,4830
11,0,6,7,6891
7,2,6,2,15277
3,1,8,5,7912
3,0,6,7,9704
6,0,6,2,4011
2,1,8,2,2573
6,2,1,0,5378
4,0,6,11,6937
2,1,2,9,2772
0,0,4,1,2944
0,2,11,3,6863
3,0,8,3,4521
10,1,8,3,5896
8,2,7,9,7002
10,2,11,7,10160
5,1,6,9,12039
6,0,9,6,2500
6,1,1,7,3508
6,1,10,2,6844
7,2,1,10,6075
6,2,3,1,7468
8,1,6,6,10331
9,1,5,7,10567
9,1,5,1,8484
1,1,6,0,11508
6,2,6,7,13769
5,1,7,2,3905
10,2,0,5,5277
1,2,5,8,14335
8,1,3,8,7517
0,0,2,10,3262
3,1,9,9,4659
10,1,1,2,5155
8,1,8,3,4012
3,1,5,8,14708
2,1,8,5,3047
8,2,5,8,12164
4,0,1,6,3261
5,0,10,8,6815
0,2,1,6,5629
6,2,7,7,4269
0,2,9,8,4602
3,1,1,10,6896
9,0,4,8,3684
11,1,0,0,2640
10,1,4,7,6811
4,2,7,1,5571
10,0,9,11,4206
9,2,2,8,9207
3,0,2,3,5804
2,2,5,9,8389
9,2,5,6,10631
6,1,1,2,3404
3,1,2,10,8107
10,1,4,1,7663
0,0,6,10,7475
3,0,7,10,3410
5,2,7,3,7400
5,1,0,5,2688
4,1,10,11,9261
8,2,11,4,5266
7,1,5,9,11546
11,1,6,0,6989
3,2,6,7,30793
9,0,10,3,5676
5,2,10,7,16109
8,2,10,3,14954
3,1,10,6,15702
7,0,5,5,6868
7,2,7,7,6186
6,1,11,9,2858
1,1,5,8,8124
5,0,4,7,2988
4,2,0,2,4102
10,2,4,8,8943
6,1,7,11,2712
9,2,5,11,11793
4,2,11,6,6836
5,2,3,7,15596
8,0,8,2,3288
8,1,2,3,5835
3,0,8,1,3951
3,0,9,3,3654
4,1,3,1,10260
11,2,4,2,6527
6,1,1,0,3565
2,1,5,8,5300
1,2,6,0,17706
2,2,10,9,9680
6,2,4,0,6271
4,2,1,5,6386
0,1,6,8,10948
2,2,9,3,2853
2,2,2,11,6051
4,0,3,8,6382
10,1,5,5,11739
2,2,11,0,3039
7,0,7,11,2953
3,0,5,3,10888
9,2,5,6,15496
7,2,3,8,14487
2,1,8,5,2777
1,1,6,9,11936
1,1,9,3,3339
7,2,7,2,6604
10,1,7,10,4944
0,2,2,8,6965
0,1,4,6,4776
2,2,3,3,8967
10,2,4,0,9399
1,2,1,2,7609
6,2,4,8,4882
3,2,0,5,6831
9,0,6,10,5134
6,0,6,7,4498
5,2,5,9,10983
11,1,7,4,3466
1,1,10,1,8813
5,0,8,10,3133
0,2,4,11,6114
1,2,0,8,4457
10,2,11,8,8106
4,1,6,0,13624
9,2,0,11,4289
6,1,2,2,4378
2,2,4,1,4021
